company,year,Assets,NetIncomeLoss,Liabilities,ROA,DebtRatio,CPIAUCSL,UNRATE,Close
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,253.319,3.8,49.94884166666667
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,254.277,3.8,49.94884166666667
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,255.233,3.7,49.94884166666667
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,255.296,3.6,49.94884166666667
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,255.213,3.6,49.94884166666667
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,255.802,3.7,49.94884166666667
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,256.036,3.6,49.94884166666667
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,256.43,3.5,49.94884166666667
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,257.155,3.6,49.94884166666667
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,257.879,3.6,49.94884166666667
Apple,2019,341998000000.0,11561000000.0,236138000000.0,0.0338042912531652,0.6904660261171118,258.63,3.6,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,252.561,4.0,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,253.319,3.8,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,254.277,3.8,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,255.233,3.7,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,255.296,3.6,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,255.213,3.6,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,255.802,3.7,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,256.036,3.6,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,256.43,3.5,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,257.155,3.6,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,257.879,3.6,49.94884166666667
Apple,2019,322239000000.0,41570000000.0,225783000000.0,0.1290036277421417,0.7006693789392345,258.63,3.6,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,252.561,4.0,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,253.319,3.8,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,254.277,3.8,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,255.233,3.7,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,255.296,3.6,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,255.213,3.6,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,255.802,3.7,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,256.036,3.6,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,256.43,3.5,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,257.155,3.6,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,257.879,3.6,49.94884166666667
Apple,2019,322239000000.0,10044000000.0,225783000000.0,0.0311694115237448,0.7006693789392345,258.63,3.6,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,252.561,4.0,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,253.319,3.8,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,254.277,3.8,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,255.233,3.7,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,255.296,3.6,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,255.213,3.6,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,255.802,3.7,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,256.036,3.6,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,256.43,3.5,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,257.155,3.6,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,257.879,3.6,49.94884166666667
Apple,2019,338516000000.0,55256000000.0,248028000000.0,0.1632300984296163,0.7326921031797611,258.63,3.6,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,252.561,4.0,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,253.319,3.8,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,254.277,3.8,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,255.233,3.7,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,255.296,3.6,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,255.213,3.6,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,255.802,3.7,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,256.036,3.6,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,256.43,3.5,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,257.155,3.6,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,257.879,3.6,49.94884166666667
Apple,2019,338516000000.0,13686000000.0,248028000000.0,0.0404294036323246,0.7326921031797611,258.63,3.6,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,252.561,4.0,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,253.319,3.8,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,254.277,3.8,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,255.233,3.7,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,255.296,3.6,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,255.213,3.6,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,255.802,3.7,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,256.036,3.6,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,256.43,3.5,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,257.155,3.6,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,257.879,3.6,49.94884166666667
Apple,2019,340618000000.0,22236000000.0,251087000000.0,0.0652813415615146,0.7371512955862579,258.63,3.6,49.94884166666667
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,259.127,3.6,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,259.25,3.5,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,258.076,4.4,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,256.032,14.8,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,255.802,13.2,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,257.042,11.0,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,258.352,10.2,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,259.316,8.4,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,259.997,7.8,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,260.319,6.9,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,260.911,6.7,92.51996166007903
Apple,2020,320400000000.0,33485000000.0,241975000000.0,0.1045099875156054,0.7552278401997503,262.045,6.7,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,259.127,3.6,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,259.25,3.5,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,258.076,4.4,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,256.032,14.8,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,255.802,13.2,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,257.042,11.0,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,258.352,10.2,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,259.316,8.4,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,259.997,7.8,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,260.319,6.9,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,260.911,6.7,92.51996166007903
Apple,2020,320400000000.0,11249000000.0,241975000000.0,0.035109238451935,0.7552278401997503,262.045,6.7,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,259.127,3.6,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,259.25,3.5,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,258.076,4.4,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,256.032,14.8,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,255.802,13.2,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,257.042,11.0,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,258.352,10.2,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,259.316,8.4,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,259.997,7.8,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,260.319,6.9,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,260.911,6.7,92.51996166007903
Apple,2020,317344000000.0,44738000000.0,245062000000.0,0.1409763537360088,0.7722282444287587,262.045,6.7,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,259.127,3.6,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,259.25,3.5,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,258.076,4.4,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,256.032,14.8,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,255.802,13.2,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,257.042,11.0,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,258.352,10.2,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,259.316,8.4,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,259.997,7.8,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,260.319,6.9,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,260.911,6.7,92.51996166007903
Apple,2020,317344000000.0,11253000000.0,245062000000.0,0.0354599425229404,0.7722282444287587,262.045,6.7,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,259.127,3.6,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,259.25,3.5,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,258.076,4.4,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,256.032,14.8,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,255.802,13.2,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,257.042,11.0,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,258.352,10.2,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,259.316,8.4,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,259.997,7.8,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,260.319,6.9,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,260.911,6.7,92.51996166007903
Apple,2020,323888000000.0,57411000000.0,258549000000.0,0.1772557180259843,0.7982666847799239,262.045,6.7,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,259.127,3.6,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,259.25,3.5,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,258.076,4.4,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,256.032,14.8,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,255.802,13.2,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,257.042,11.0,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,258.352,10.2,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,259.316,8.4,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,259.997,7.8,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,260.319,6.9,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,260.911,6.7,92.51996166007903
Apple,2020,323888000000.0,12673000000.0,258549000000.0,0.0391277231635627,0.7982666847799239,262.045,6.7,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,259.127,3.6,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,259.25,3.5,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,258.076,4.4,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,256.032,14.8,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,255.802,13.2,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,257.042,11.0,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,258.352,10.2,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,259.316,8.4,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,259.997,7.8,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,260.319,6.9,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,260.911,6.7,92.51996166007903
Apple,2020,354054000000.0,28755000000.0,287830000000.0,0.0812164246131946,0.8129550859473413,262.045,6.7,92.51996166007903
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,262.687,6.4,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,263.579,6.2,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,264.961,6.1,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,266.614,6.1,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,268.383,5.8,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,270.654,5.9,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,271.903,5.4,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,272.676,5.1,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,273.91,4.7,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,276.55,4.5,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,278.919,4.1,137.72269444444444
Apple,2021,337158000000.0,52385000000.0,267980000000.0,0.1553722587036345,0.7948202326505673,280.845,3.9,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,262.687,6.4,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,263.579,6.2,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,264.961,6.1,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,266.614,6.1,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,268.383,5.8,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,270.654,5.9,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,271.903,5.4,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,272.676,5.1,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,273.91,4.7,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,276.55,4.5,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,278.919,4.1,137.72269444444444
Apple,2021,337158000000.0,23630000000.0,267980000000.0,0.0700858351277442,0.7948202326505673,280.845,3.9,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,262.687,6.4,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,263.579,6.2,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,264.961,6.1,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,266.614,6.1,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,268.383,5.8,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,270.654,5.9,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,271.903,5.4,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,272.676,5.1,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,273.91,4.7,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,276.55,4.5,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,278.919,4.1,137.72269444444444
Apple,2021,329840000000.0,74129000000.0,265560000000.0,0.2247422992966286,0.8051176327916566,280.845,3.9,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,262.687,6.4,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,263.579,6.2,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,264.961,6.1,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,266.614,6.1,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,268.383,5.8,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,270.654,5.9,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,271.903,5.4,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,272.676,5.1,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,273.91,4.7,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,276.55,4.5,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,278.919,4.1,137.72269444444444
Apple,2021,329840000000.0,21744000000.0,265560000000.0,0.0659228716953674,0.8051176327916566,280.845,3.9,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,262.687,6.4,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,263.579,6.2,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,264.961,6.1,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,266.614,6.1,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,268.383,5.8,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,270.654,5.9,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,271.903,5.4,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,272.676,5.1,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,273.91,4.7,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,276.55,4.5,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,278.919,4.1,137.72269444444444
Apple,2021,351002000000.0,94680000000.0,287912000000.0,0.2697420527518361,0.8202574344305731,280.845,3.9,137.72269444444444
Apple,2021,381191000000.0,34630000000.0,309259000000.0,0.0908468458069576,0.811296699030145,262.687,6.4,137.72269444444444
Apple,2021,381191000000.0,34630000000.0,309259000000.0,0.0908468458069576,0.811296699030145,263.579,6.2,137.72269444444444
Apple,2021,381191000000.0,34630000000.0,309259000000.0,0.0908468458069576,0.811296699030145,264.961,6.1,137.72269444444444
Apple,2021,381191000000.0,34630000000.0,309259000000.0,0.0908468458069576,0.811296699030145,266.614,6.1,137.72269444444444
Apple,2021,381191000000.0,34630000000.0,309259000000.0,0.0908468458069576,0.811296699030145,268.383,5.8,137.72269444444444
Apple,2021,381191000000.0,34630000000.0,309259000000.0,0.0908468458069576,0.811296699030145,270.654,5.9,137.72269444444444
Apple,2021,381191000000.0,34630000000.0,309259000000.0,0.0908468458069576,0.811296699030145,271.903,5.4,137.72269444444444
Apple,2021,381191000000.0,34630000000.0,309259000000.0,0.0908468458069576,0.811296699030145,272.676,5.1,137.72269444444444
Apple,2021,381191000000.0,34630000000.0,309259000000.0,0.0908468458069576,0.811296699030145,273.91,4.7,137.72269444444444
Apple,2021,381191000000.0,34630000000.0,309259000000.0,0.0908468458069576,0.811296699030145,276.55,4.5,137.72269444444444
